Price,Close,High,Low,Open,Volume
Ticker,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA
Date,,,,,
2019-02-08,31.812480926513672,31.934003797092103,31.40193373564475,31.530024258733356,7067305
2019-02-11,32.00297927856445,32.295288713203284,31.851898194823825,31.970133494714386,5193717
2019-02-12,32.052242279052734,32.44636912505868,32.052242279052734,32.43651639242028,5827624
2019-02-13,32.12778091430664,32.403669929970924,32.03910382349599,32.38724704000023,5852872
2019-02-14,32.17704391479492,32.380673698036006,32.01611013318611,32.35111550593235,6344567
2019-02-15,32.6434326171875,32.824074408811995,32.09165701505814,32.12121771995194,6794198
2019-02-18,32.52191162109375,32.666425062798474,32.42338177920737,32.57774795452256,3302092
2019-02-19,32.52191162109375,32.65985740898539,32.400391232189044,32.40367631198643,4182611
2019-02-20,32.60074234008789,32.69927219357559,32.400395047146326,32.52191545035935,4342157
2019-02-21,32.66970443725586,32.66970443725586,32.46935720289207,32.58759499713238,5454505
2019-02-22,32.8142204284668,33.00799751958779,32.41680850199901,32.45622193843208,4826550
2019-02-25,32.52191162109375,33.00800069405765,32.52191162109375,32.81422358430058,4565311
2019-02-26,32.64671325683594,32.73867542705371,32.3281282344521,32.45950383724085,4585896
2019-02-27,32.85691452026367,32.95544434692155,32.64999962907896,32.64999962907896,4704225
2019-02-28,32.83720397949219,32.83720397949219,32.51861899374387,32.659847311989594,8271068
2019-03-01,32.76166534423828,33.067112549934606,32.68612355969783,33.021131465703434,5527268
2019-03-04,33.086822509765625,33.218198127901815,32.870054869755194,33.02770360689342,4480026
2019-03-05,33.4021110534668,33.4021110534668,33.11965444820621,33.22475691135493,6483034
2019-03-06,33.513790130615234,33.645165738905646,33.31672797107027,33.31672797107027,5519880
2019-03-07,33.513790130615234,33.62545776890423,33.31015781247603,33.46123888498654,5028463
2019-03-08,33.060546875,33.579476643188315,32.968582195255735,33.23790106433925,7452126
2019-03-11,33.342994689941406,33.40868373437225,33.185345994869046,33.22475942152755,4666045
2019-03-12,33.27731704711914,33.52693047112235,33.014565810717706,33.50722249963427,6764896
2019-03-13,33.63859558105469,33.704284638092,33.21819563914113,33.224765797735515,6392152
2019-03-14,33.79624557495117,33.99330772728644,33.7634023005255,33.80938338587769,4997647
2019-03-15,33.9604606628418,34.249484953626066,33.78967164563855,33.86192834477985,18133770
2019-03-18,34.33488082885742,34.33488082885742,33.94732420458531,34.01958090660264,4364533
2019-03-19,34.27503967285156,34.594248114078894,34.20188726274553,34.39474315541721,6732566
2019-03-20,33.49031066894531,33.94252316297442,33.477010003021796,33.90262116520386,9926478
2019-03-21,33.57011413574219,33.816170127939294,33.536863737365735,33.66321626593338,6037624
2019-03-22,32.87183380126953,33.5435007395666,32.86850800157506,33.5036012906004,8255664
2019-03-25,32.752132415771484,33.07466651144589,32.73218269004879,32.79868346701913,6042550
2019-03-26,32.974918365478516,33.13452380867996,32.74216307002064,32.85854071774958,5889868
2019-03-27,32.825286865234375,33.10126992708756,32.75878354722278,33.084643463374114,6929124
2019-03-28,32.782073974609375,32.90510326621915,32.612496144497264,32.76212423855932,6591211
2019-03-29,32.93170166015625,33.17443188320026,32.72222183983624,33.01815473671314,6687938
2019-04-01,33.25090408325195,33.35730687484465,33.068023096057004,33.25090408325195,5111036
2019-04-02,33.237606048583984,33.36395858084018,33.15447878179476,33.24758091470383,4239685
2019-04-03,33.25090408325195,33.59671379013889,33.25090408325195,33.41715860366821,5289743
2019-04-04,33.164451599121094,33.177752265406845,32.75546689241586,33.11457473476022,5939855
2019-04-05,33.443763732910156,33.60336666999885,33.127878586148746,33.25090785848862,6895522
2019-04-08,33.6499137878418,33.66321445384496,33.38390807830645,33.38390807830645,5362901
2019-04-09,33.40385818481445,34.04892654059294,33.40385818481445,33.68316710033894,5378693
2019-04-10,33.49695587158203,33.57010825730624,33.2908019156418,33.40385375769388,4112608
2019-04-11,33.304115295410156,33.583421743712684,33.230962881756646,33.516920933214934,4303730
2019-04-12,33.24425506591797,33.583413171838636,33.17442593482231,33.38390825442397,4122428
2019-04-15,33.29745864868164,33.390560784013616,33.18440678059079,33.2376069135621,4424527
2019-04-16,32.954978942871094,33.3240642674139,32.87517746473415,33.21433564944858,5274983
2019-04-17,33.310752868652344,33.3174019326707,32.848565545682604,32.925041197684614,5168899
2019-04-18,33.450408935546875,33.583413058990615,33.10459922933021,33.29080601688851,8748985
2019-04-23,34.06222915649414,34.20853141886459,33.92922502419506,34.11542928730808,6943792
2019-04-24,33.27750015258789,34.04226930345031,33.220974233428066,33.97576852053784,6599032
2019-04-25,33.18772888183594,33.43711067995456,33.04142661865948,33.30410908376556,5281470
2019-04-26,32.81531524658203,33.31740202879533,32.70226086320439,33.31740202879533,7133589
2019-04-29,32.31655502319336,32.97492151426614,32.236751025550895,32.918395585234755,6378786
2019-04-30,32.94832229614258,32.94832229614258,32.143650961262374,32.45288449565423,8768349
2019-05-02,32.83858871459961,33.11789504980715,32.69893301015355,33.081318857790606,7623246
2019-05-03,32.69893264770508,33.02146677181651,32.69893264770508,32.7920372952512,5340123
2019-05-06,31.91422462463379,32.283307392783854,31.731343604378388,32.25338279138376,7265522
2019-05-07,31.059663772583008,31.917534977990996,31.05966377258301,31.917534977990996,8449338
2019-05-08,31.242542266845703,31.335644371806172,31.036385793831748,31.215940940616402,6693872
2019-05-09,30.993167877197266,31.25252452721556,30.91004061568665,31.20929926449341,7616486
2019-05-10,31.16939926147461,31.38220486162027,31.0164453949226,31.329004730005284,6126865
2019-05-13,31.166074752807617,31.47530827455269,31.069646822710467,31.25917688204824,5581236
2019-05-14,31.52186393737793,31.5418136717417,31.136152160724208,31.245880773411194,4621271
2019-05-15,31.741313934326172,31.90756846103237,31.39218095034881,31.651537606115635,6644141
2019-05-16,32.32320785522461,32.32320785522461,31.588363081641273,31.59501214713175,5837841
2019-05-17,32.69893264770508,32.81531282292717,32.190194302185915,32.21014656650978,9836069
2019-05-20,32.73551940917969,33.24758372023196,32.552640928917285,32.861874488940956,6889953
2019-05-21,33.094627380371094,33.117902913831955,32.7421685774372,32.90177151064229,5670628
2019-05-22,32.58921432495117,32.98489838911766,32.452884389972446,32.91839759054058,5875158
2019-05-23,31.51519775390625,32.250042226159195,31.452020241859785,32.16026592621492,7811701
2019-05-24,31.624935150146484,31.950792590289012,31.471981295428588,31.7014108090841,5717165
2019-05-27,31.821121215820312,31.97407764078212,31.794522414683808,31.920874964822673,2927814
2019-05-28,31.60165786743164,32.01729414640642,31.60165786743164,31.92086622526317,8622164
2019-05-29,31.146120071411133,31.448704504842663,30.876788570283008,31.368900511525574,6938653
2019-05-30,31.149446487426758,31.66483650620124,31.089594759677734,31.48195552228962,3600086
2019-05-31,31.016448974609375,31.016448974609375,30.597486791100376,30.757092278051523,7720273
2019-06-03,31.062990188598633,31.212620760788052,30.564226688318595,30.66065460279382,5637607
2019-06-04,31.402158737182617,31.43540913824836,30.787014901672894,30.880119576237163,6313093
2019-06-05,31.17272186279297,31.415454573241995,31.036391941495243,31.325675713645296,5432624
2019-06-06,31.415456771850586,31.578385499206746,31.18602471109401,31.18602471109401,5689629
2019-06-07,31.7845401763916,31.934170777138732,31.498584715550052,31.558436448480336,5916268
2019-06-10,32.087135314941406,32.10043598633257,31.887630317761282,31.920880727817355,3300164
2019-06-11,32.53192901611328,32.72400680185365,32.18484131301611,32.30615386937254,7268737
2019-06-12,31.64230728149414,32.33985323838292,31.64230728149414,32.17810229621648,7951966
2019-06-13,31.662527084350586,31.979287972498568,31.56143498900883,31.635568163881786,5782706
2019-06-14,31.844499588012695,31.90178537236129,31.531109171769078,31.75688437192726,5936906
2019-06-17,31.777099609375,31.9220005859119,31.581651302242616,31.884932714871482,5242045
2019-06-18,32.47801208496094,32.58584518572725,31.763618756488082,31.79731611842557,8704242
2019-06-19,32.562259674072266,32.6195480225043,32.420729198768974,32.57573913423603,6519823
2019-06-20,32.814998626708984,33.185677408741604,32.791410210665504,32.95653169391441,8976976
2019-06-21,33.101444244384766,33.50918847589915,32.72065637564791,32.764465285684075,15533206
2019-06-24,33.02392578125,33.33731620017515,32.93631056441488,33.07447312061428,4530139
2019-06-25,32.98686218261719,33.19915795035139,32.90261746306388,32.956535317631506,3867344
2019-06-26,33.3743896484375,33.52939962966932,33.044149204286306,33.057628668429714,5371571
2019-06-27,33.10817337036133,33.42156381655216,33.06436704360476,33.259812830702664,3827552
2019-06-28,33.20925521850586,33.27327942963628,32.86553547056906,33.03739534453746,5655684
2019-07-01,33.546241760253906,33.67092227527943,33.36090238529123,33.67092227527943,3973735
2019-07-02,33.421566009521484,33.687779637920734,33.3946070816202,33.54624912285629,4113489
2019-07-03,33.101444244384766,33.47548852327274,32.89925481240801,33.276672171693136,4924022
2019-07-04,33.330570220947266,33.435032813329,33.07783615219617,33.158710334332234,2420813
2019-07-05,33.303611755371094,33.42155380820063,33.13175186642295,33.3238296584436,3909241
2019-07-08,33.49569320678711,33.55297898571364,33.20926174121027,33.283394917556485,2708969
2019-07-09,33.36763381958008,33.536123190165796,33.18229705450205,33.472098977584984,3263901
2019-07-10,33.536128997802734,33.78549516053322,33.43503690051089,33.45862531364007,3970043
2019-07-11,33.60353088378906,34.14943496808119,33.60353088378906,33.90007134228176,2977040
2019-07-12,33.610267639160156,33.83267490005283,33.53276394832381,33.83267490005283,2825479
2019-07-15,33.75852966308594,33.90006011428967,33.59004029614519,33.83266539589086,3204404
2019-07-16,33.67429733276367,33.78550097276523,33.47884897838724,33.667558886829326,3581400
2019-07-17,32.747596740722656,33.3204596173091,32.72063782228603,33.3204596173091,5876465
2019-07-18,32.37018966674805,32.74086848322065,32.23540017451593,32.737497974631424,5421143
2019-07-19,32.48476028442383,32.79815070454707,32.24887355680356,32.575743438871775,4474246
2019-07-22,32.48139190673828,32.79141183897415,32.48139190673828,32.66336079851446,4423753
2019-07-23,32.92957305908203,33.06436511092027,32.55552633642958,32.68694787996211,4403187
2019-07-24,32.65324783325195,32.90261143759916,32.39040476773133,32.767819396809415,4546048
2019-07-25,32.29604721069336,32.98011633963998,32.080380982681106,32.88239217836189,6570367
2019-07-26,32.37018966674805,32.70380060157339,32.218550202514535,32.4308459666304,3793831
2019-07-29,32.390403747558594,32.70379413987282,32.24550275818869,32.35670381021432,3352310
2019-07-30,31.834383010864258,32.6566119858137,31.740029371957377,32.53866736623625,5705995
2019-07-31,31.699594497680664,32.03657328582267,31.64567922846889,31.831016019380517,5292803
2019-08-01,31.372730255126953,31.62883489963891,31.184022922825815,31.49404284616185,5688453
2019-08-02,30.146121978759766,31.002048406317027,30.12590407424037,31.002048406317027,11045649
2019-08-05,29.745113372802734,29.960782139822204,29.465422961949077,29.92371427134572,9066799
2019-08-06,29.34748077392578,29.87316942000271,29.293565505910543,29.7451158379464,6694060
2019-08-07,29.10148811340332,29.573258927161604,28.744291423574264,29.495752675302644,8348785
2019-08-08,29.593477249145508,29.681092454451857,29.22280109415668,29.623806677150995,6662828
2019-08-09,29.310422897338867,29.67772862724349,29.216066655260658,29.654140209460117,4907618
2019-08-12,29.135189056396484,29.576630496798966,29.08464171818798,29.391293684627005,4034879
2019-08-13,29.802404403686523,30.119162711597028,29.16214420152993,29.23627994517199,8506077
2019-08-14,29.41151237487793,29.842844873315688,29.131819324160027,29.79903855020527,7469377
2019-08-15,29.1823673248291,29.475539844132946,28.81506161956921,29.475539844132946,7646285
2019-08-16,29.13855743408203,29.38792102781567,29.037462765056496,29.266608453362714,6843039
2019-08-19,29.755231857299805,29.83610605701567,29.32726730145844,29.50923617902747,4931989
2019-08-20,29.428361892700195,29.809147045730114,29.293569846274167,29.788929138596764,4630115
2019-08-21,29.913610458374023,30.034923046298683,29.502498433678813,29.55978421938087,4721162
2019-08-22,29.92034149169922,30.193293437984533,29.654127988741596,29.785549486652574,4528988
2019-08-23,29.371078491210938,29.91698259565256,29.32726959427549,29.91698259565256,5431169
2019-08-26,29.546295166015625,29.7282639888322,29.18909853471477,29.209316435824274,3235176
2019-08-27,29.63054847717285,29.86643262862033,29.43172963157189,29.48901798630436,5215532
2019-08-28,29.86642074584961,29.97088588930867,29.522703608929575,29.691192956054643,4487357
2019-08-29,30.32809066772461,30.432553268433548,29.684459953945282,29.799034077803174,4568919
2019-08-30,30.590932846069336,30.745942774374882,30.216886199374464,30.32808981237976,6369174
2019-09-02,30.516796112060547,30.61789076985982,30.425812976796358,30.57071394847188,2109748
2019-09-03,30.17645263671875,30.526908327081525,29.950674886289825,30.526908327081525,4448332
2019-09-04,30.601041793823242,30.60104179382324,30.159600420427452,30.37526663116616,3670507
2019-09-05,31.1536865234375,31.16042753862354,30.553864719080256,30.72909512070121,4935940
2019-09-06,30.853782653808594,31.055972020371026,30.617898487411885,30.954877337089812,5308370
2019-09-09,31.221092224121094,31.22109222412109,30.934660704273956,30.968358076442204,3738291
2019-09-10,31.92874526977539,32.03994890462821,31.244678632074862,31.271637556453342,7212095
2019-09-11,31.773733139038086,32.07027357409692,31.7130768488051,31.8242804760563,5136581
2019-09-12,31.392948150634766,31.66927068059644,31.07618723667466,31.5041492074778,6094404
2019-09-13,31.440128326416016,31.692862468683202,31.33566313270322,31.430016801131828,4597080
2019-09-16,32.22528839111328,32.548787797584616,32.06353997334998,32.37693042507921,8801197
2019-09-17,32.25223922729492,32.9801146374775,32.01972304277369,32.68694216877439,7725070
2019-09-18,32.36344528198242,32.53530519527112,32.02646647134655,32.11408168197628,5558885
2019-09-19,32.46117401123047,32.79478236081746,31.96244417012775,32.201698850816975,5512417
2019-09-20,33.34741973876953,33.41481703729248,32.32637444737941,32.42409860202964,15879170
2019-09-23,32.79814529418945,33.38785815954479,32.717268535860995,33.18567140561177,4798758
2019-09-24,32.17810821533203,33.18904471973657,32.05005718364747,33.15871785865778,6678815
2019-09-25,31.804059982299805,31.854607319291983,31.443492749140667,31.70296787925981,6821799
2019-09-26,31.932109832763672,32.080378747350714,31.608610513286422,31.63893736935739,3982105
2019-09-27,32.526737213134766,32.5506588528831,32.06538981383788,32.2020860155126,8383407
2019-09-30,32.728355407714844,32.76936504202314,32.260174467192776,32.32852125044394,6070562
2019-10-01,32.355865478515625,32.888977761890985,32.355865478515625,32.76595144922544,5162622
2019-10-02,31.0675048828125,32.208912300654696,31.0675048828125,32.14398103304553,6836223
2019-10-03,30.69501304626465,31.135856901378656,30.319100469681064,31.047003984536452,6439103
2019-10-04,30.75653648376465,30.927406130896674,30.452388720450752,30.790709891738274,5416587
2019-10-07,30.903470993041992,30.98890577930969,30.325931003548273,30.41478391130025,4992096
2019-10-08,30.394285202026367,30.87613611697652,30.339605678684496,30.797537561251552,4655946
2019-10-09,30.67450714111328,30.773611808476947,30.29175835066701,30.397696653903452,4213242
2019-10-10,30.958154678344727,31.173452055523935,30.4011206885389,30.472885611844188,4388157
2019-10-11,31.723648071289062,31.768073225186733,31.125604518238266,31.21445482603361,6887943
2019-10-14,31.330642700195312,31.679215456226466,31.00257345708876,31.679215456226466,3347664
2019-10-15,31.750991821289062,31.95261670731407,31.385328357066815,31.645050891352504,5357244
2019-10-16,31.716821670532227,31.843266142460376,31.47418709515425,31.66556286445953,3748090
2019-10-17,31.586950302124023,32.003872489721616,31.457090361422658,31.48442751239047,4919534
2019-10-18,31.66896629333496,31.89109726150599,31.54593999118678,31.6826361721584,5220297
2019-10-21,31.768070220947266,31.966279548385835,31.50834774386441,31.66896555722798,3199735
2019-10-22,32.249935150146484,32.2806904322939,31.80567306586144,31.839846470668675,4210230
2019-10-23,32.34219741821289,32.44813573503308,32.08589302028289,32.13031817730935,3683862
2019-10-24,32.46522903442383,32.78304664399873,32.33878457220118,32.530160326817025,3713444
2019-10-25,32.59850311279297,32.6258428754028,32.17474722139358,32.32169518634237,2948072
2019-10-28,32.70444107055664,32.82405187883026,32.42421502507665,32.64976415320757,3690744
2019-10-29,32.5814094543457,32.783036909518636,32.321689576420404,32.639507091623685,4560718
2019-10-30,32.577999114990234,32.998336878061124,32.04488418099779,32.977833360037145,4876904
2019-10-31,32.21575927734375,32.46864820999058,32.00388260226475,32.35929174977648,7243223
2019-11-01,32.63609313964844,32.69760629907129,32.325109220548725,32.43446826597881,3656445
2019-11-04,33.158958435058594,33.34691606220312,32.656601329111886,32.67027121174635,6169820
2019-11-05,33.69890213012695,33.90394512508166,33.288816140217534,33.34007493350886,6228526
2019-11-06,33.71257400512695,33.83901584574311,33.40842631304436,33.63739096083449,4646756
2019-11-07,33.89369201660156,33.97570868986449,33.71940430456269,33.77066570307565,5235245
2019-11-08,33.69206619262695,33.79800711667327,33.42892815803993,33.78775535792175,5355759
2019-11-11,33.770660400390625,33.8287554261938,33.3981660037275,33.709147253286496,3040535
2019-11-12,33.79458236694336,33.93811217584205,33.69889582767757,33.8321738798353,3306197
2019-11-13,33.770660400390625,33.770660400390625,33.23754819699656,33.5177741766348,4597655
2019-11-14,33.54512405395508,33.815095751147936,33.54512405395508,33.68865390475054,3279856
2019-11-15,33.67839813232422,33.7945882051444,33.42550925513365,33.76041480768335,5335494
2019-11-18,33.507537841796875,33.739920659226094,33.38109336809174,33.57246653282269,3430975
2019-11-19,33.394752502441406,33.72282179662949,33.29222970733007,33.49043905400506,4140214
2019-11-20,33.3264045715332,33.394753973706344,32.844553670712315,33.10427618444403,4854766
2019-11-21,33.3913459777832,33.49045068554066,32.95050197731616,33.00518151563636,4606639
2019-11-22,33.56220626831055,33.93470334930365,33.44601619266519,33.490441349718445,4828223
2019-11-25,33.44601058959961,33.84926287932143,33.44601058959961,33.73648833731369,4103723
2019-11-26,32.89239501953125,33.463098806075074,32.89239501953125,33.39475201517344,7840320
2019-11-27,32.83089065551758,33.131620266175396,32.83089065551758,32.888985704065625,4454765
2019-11-28,32.80012512207031,33.008583607162976,32.73519384853776,32.80695875794924,2838436
2019-11-29,32.5609130859375,32.926573954026445,32.5609130859375,32.75570434076501,4543665
2019-12-02,32.17817306518555,32.998345282187486,32.130327165505335,32.59509281234718,6359812
2019-12-03,31.874021530151367,32.41397021883248,31.62797143840788,32.25677046274756,6404913
2019-12-04,32.26700973510742,32.29093137118187,31.77490713482408,31.798828770898528,4376307
2019-12-05,32.212345123291016,32.57458792419738,32.212345123291016,32.352456871706885,3208789
2019-12-06,32.776214599609375,32.87190117793748,32.219177921499224,32.40029931722938,4908403
2019-12-09,32.52332305908203,32.806967255891834,32.52332305908203,32.806967255891834,3152918
2019-12-10,32.564327239990234,32.564327239990234,32.07564010132276,32.38320588916646,4082383
2019-12-11,32.39345169067383,32.605330884950746,32.31485054540998,32.45154671567694,4099933
2019-12-12,32.550655364990234,32.80354161626993,32.32510626530568,32.49256033286406,4354361
2019-12-13,32.68394088745117,33.155540102668645,32.67710724980896,32.806967223118946,5660681
2019-12-16,32.99834442138672,33.148710540637744,32.636101614751595,32.67027502169124,4413533
2019-12-17,33.34349060058594,33.49043854748276,33.0154213113597,33.04617658507016,5599136
2019-12-18,33.223880767822266,33.541698283407925,33.223880767822266,33.32298543475358,5332920
2019-12-19,33.490440368652344,33.51436200748229,33.285397377643825,33.29564913610479,4838642
2019-12-20,33.53828048706055,33.709150064682525,33.370829031024606,33.49043721390742,11608763
2019-12-23,33.73307418823242,33.78433558675083,33.415256646133905,33.45968440823928,2862183
2019-12-24,33.815093994140625,33.921034922829875,33.774086957337424,33.79800859789372,617245
2019-12-25,33.815093994140625,33.815093994140625,33.815093994140625,33.815093994140625,0
2019-12-27,33.68865203857422,34.09873804877702,33.68523391643127,33.94495644676679,2811750
2019-12-30,33.616886138916016,33.958625339894986,33.531451338671275,33.65447765960476,3075084
2019-12-31,33.62714385986328,33.637395620548176,33.51778740045168,33.58613420986006,1359317
2020-01-02,34.047481536865234,34.23543917277996,33.77067357057594,33.77067357057594,4326276
2020-01-03,34.43363952636719,34.55666583624517,34.071394232942936,34.14316175309089,4960724
2020-01-06,34.93227005004883,35.27162118849465,34.71758093969032,34.828388989451184,7596924
2020-01-07,34.7037353515625,35.091562269029026,34.7037353515625,34.987681191224524,5380020
2020-01-08,34.79377746582031,35.146977456157366,34.63448834658907,35.146977456157366,4922510
2020-01-09,34.599853515625,34.800693975603345,34.45095491831317,34.682961552640585,4672439
2020-01-10,34.47865676879883,34.918425559478955,34.47865676879883,34.91150121083049,4010141
2020-01-13,34.32283020019531,34.60331252359945,34.10121408063876,34.55483416256349,4239465
2020-01-14,34.04581832885742,34.33669121895585,33.95578592931823,34.33669121895585,4294712
2020-01-15,33.64413833618164,34.03889230615758,33.481388382584456,33.86575450733048,4906773
2020-01-16,33.78957748413086,33.872682897757585,33.50216806974133,33.55757344007479,3722798
2020-01-17,33.59218215942383,33.976548120447504,33.48483497340228,33.796483406917694,5055368
2020-01-20,33.63720703125,33.90384068670044,33.554101638194645,33.806881312617584,2315053
2020-01-21,33.32210159301758,33.51947857604096,33.159351641040324,33.51947857604096,3716193
2020-01-22,33.10395050048828,33.50216801299678,32.93081268129966,33.50216801299678,4828862
2020-01-23,32.771514892578125,33.1524174349382,32.57760144742156,32.9654283377347,5108974
2020-01-24,32.816532135009766,33.25630355523871,32.69187536972097,33.138568496531605,4131511
2020-01-27,31.933530807495117,32.56721568145105,31.878125452847012,32.54990084765534,6661225
2020-01-28,32.186317443847656,32.21055663128775,31.666904019954213,31.985479594432558,5423321
2020-01-29,31.982009887695312,32.286731419462,31.857350478819676,32.2036260275025,4524756
2020-01-30,31.10939598083496,31.684214695875543,30.912019011355245,31.64958766720546,7604963
2020-01-31,30.57266616821289,31.20981186088182,30.434155430975814,31.164796994075616,7613249
2020-02-03,30.3060359954834,30.569206162081773,30.243706288706754,30.441085895060194,6579474
2020-02-04,31.026288986206055,31.112857874360575,30.579593206303986,30.680013433587966,7154948
2020-02-05,31.466060638427734,31.715376818890242,30.756194693827005,30.825448748087787,7592709
2020-02-06,31.788095474243164,32.54990060179133,31.514537481948068,32.54990060179133,6967286
2020-02-07,31.344863891601562,31.704990806684062,31.223667968706728,31.64958808844913,5762786
2020-02-10,30.870464324951172,31.4348924932087,30.87046432495117,31.285993908200894,6230114
2020-02-11,31.15787124633789,31.337933347346276,30.984733493037634,30.991657840745763,5567042
2020-02-12,31.500688552856445,31.614960123291034,31.209815704647763,31.310235935465467,6114806
2020-02-13,31.43836212158203,31.545706712457676,30.96742709302546,31.545706712457676,6159148
2020-02-14,31.337942123413086,31.608036671500802,31.28253675874217,31.389883992323767,4177910
2020-02-17,31.30677604675293,31.587258417487956,31.30331255127375,31.49376253266096,3425814
2020-02-18,30.953571319580078,31.20635363445493,30.82198756115934,31.130172590468735,6540203
2020-02-19,31.199424743652344,31.324084145878174,30.839297875208004,31.30330845946475,5338322
2020-02-20,30.991661071777344,31.317160927315957,30.991661071777347,31.292921745001767,4565865
2020-02-21,30.67655372619629,30.932799568922647,30.389146989858393,30.88085770124173,6766843
2020-02-24,29.201417922973633,30.257556771043582,29.076758512951777,30.035940629198677,12143442
2020-02-25,28.49155044555664,29.48882567185074,28.40498156226709,29.40571764174446,9849446
2020-02-26,28.425752639770508,28.59196603115978,28.003298776989226,28.31148374017963,9179832
2020-02-27,27.480432510375977,28.169520231778762,27.02681230850066,27.788617590686062,14792562
2020-02-28,26.58011245727539,27.0648987647611,26.123028828359796,26.663217851112908,18297577
2020-03-02,27.07874870300293,27.6743431101882,26.278852976215227,27.643179576773438,12536722
2020-03-03,27.231109619140625,27.940975568469945,26.995642134463505,27.632790533772766,11402716
2020-03-04,27.66395378112793,27.837091558024145,26.98525401271949,27.438874142788283,9181945
2020-03-05,27.044118881225586,27.802463151810816,26.870981112918287,27.767836126523893,9513451
2020-03-06,25.728273391723633,26.836354050612766,25.6001504922788,26.663216282544294,14629953
2020-03-09,21.455230712890625,23.165832611998386,21.455230712890625,21.87076159741194,32826361
2020-03-10,21.825748443603516,23.522499240816515,21.458697190029635,22.31745911195209,22112318
2020-03-11,21.444847106933594,22.964996715308043,21.444847106933594,22.345163100491366,17801253
2020-03-12,18.269495010375977,20.644945179237013,18.037491056738403,20.426792562784545,27090214
2020-03-13,18.02364158630371,20.243267744064664,17.795099782823698,18.968973651649954,22235596
2020-03-16,16.853229522705078,17.6600521469998,16.240322992968466,17.6600521469998,23911999
2020-03-17,17.417659759521484,18.214093253873575,16.38922228260087,18.165614888616652,17666245
2020-03-18,15.094149589538574,16.984813564103415,14.820591618602567,16.96750005272666,21448374
2020-03-19,15.582404136657715,16.898251332899235,14.626683930821551,14.792896083100155,19510727
2020-03-20,17.31377601623535,17.833189296722413,16.53465609550476,16.967500495910645,25488221
2020-03-23,18.352603912353516,19.80003579828574,16.461939750860317,16.621226184772993,24443724
2020-03-24,21.105493545532227,21.105493545532227,18.968972866095747,19.391429429947795,20173135
2020-03-25,22.75030517578125,22.937294311155586,20.845790754268517,22.040441802355826,22567101
2020-03-26,22.854188919067383,22.902667290273133,21.18514068247102,21.822287820324906,14865273
2020-03-27,22.334774017333984,22.390179376018615,21.4829364416046,22.120083536176857,15675420
2020-03-30,23.749711990356445,23.799234558321924,21.906757285990988,22.073012777922617,13162508
2020-03-31,25.03729820251465,25.03729820251465,23.80276699668909,24.053917874169098,15715197
2020-04-01,24.902881622314453,25.4405562764078,23.441958036134512,23.5586909389155,14558263
2020-04-02,25.66695213317871,26.78475347641242,25.25308377583793,25.43702706717453,19013971
