Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2019-02-27,271.9347229003906,273.5983502392713,270.58584031909595,273.10377093669786,456142
2019-02-28,271.5751037597656,273.32866259240575,269.77659313884004,269.8215449271255,607811
2019-03-01,275.7116394042969,279.0838462770424,273.82319806694136,274.27282564997415,698031
2019-03-04,276.97064208984375,279.35366322959516,276.5659662134486,278.49938713056457,502921
2019-03-05,277.869873046875,278.7241765140619,274.85736246211724,276.07136254171724,487960
2019-03-06,275.98138427734375,278.45433579854415,274.9921981802461,277.2403359267919,579273
2019-03-07,275.2170715332031,277.28537517361906,273.9581196112203,275.62174739241965,552136
2019-03-08,274.9921569824219,276.16120490133795,271.30523358491166,271.7548610668601,617703
2019-03-11,275.5317687988281,278.31946521528886,273.3286101765475,277.46516185694014,522688
2019-03-12,277.5101318359375,278.22952494515033,275.03718028877245,275.8015526192411,502289
2019-03-13,279.2187194824219,281.28699531616724,275.8465127253878,275.9813955070514,580282
2019-03-14,283.804931640625,284.29951099730437,277.2853317844715,279.2187248738853,672763
2019-03-15,286.50274658203125,289.06562969813353,283.9848152540858,284.92904979322566,1505617
2019-03-18,285.19879150390625,286.7275363764206,284.25458448700095,284.9290259113881,427060
2019-03-19,288.0314636230469,288.9756981604934,285.6934217812039,285.9631873958491,561345
2019-03-20,286.14300537109375,289.29039845839264,285.9181915791438,287.7616536958972,476596
2019-03-21,285.78338623046875,289.15559434729977,284.1647373116298,287.9416213797205,481047
2019-03-22,281.87158203125,288.481086467737,280.92734750954213,287.1771827612265,682749
2019-03-25,285.693359375,285.87319393111613,256.9171958599592,279.17375982862353,765877
2019-03-26,290.279541015625,291.6734029139096,285.96312742791076,287.4468928834945,629182
2019-03-27,290.36944580078125,292.392769632931,288.7507977122958,290.00974927479405,640901
2019-03-28,291.44866943359375,294.0565045048031,290.0098553602416,290.3246002267711,507123
2019-03-29,294.8657531738281,297.1138910105348,293.6068014738902,295.8549393105968,709689
2019-04-01,299.6767578125,300.12638535610466,296.7541787790698,299.00231649709303,675106
2019-04-02,300.80084228515625,300.8907732871627,298.3278906669674,300.39616649767163,660369
2019-04-03,300.3512268066406,303.3637371150258,299.36204063093487,301.5202475505083,581652
2019-04-04,299.946533203125,301.25046409959737,299.4969056447674,300.7109055409506,605021
2019-04-05,302.1947326660156,303.49866382859085,300.03652543407554,301.2055737902346,764125
2019-04-08,298.552734375,302.91412770012056,298.05815497902506,302.5993828830949,549938
2019-04-09,294.326171875,300.12637802301657,294.326171875,296.97898529468534,722056
2019-04-10,296.5294189453125,297.3837224107922,294.19134980466123,295.2254878544419,556555
2019-04-11,310.1980895996094,311.816737968714,304.80255844513994,306.19639301614166,1038108
2019-04-12,308.3545837402344,313.75011461038054,307.41037681519447,311.1422801784277,571291
2019-04-15,308.39959716796875,310.10817664439594,306.1964108410678,308.4445489529699,433354
2019-04-16,311.412109375,311.7268542286876,307.54532243853697,309.97332280344756,461686
2019-04-17,315.5036926269531,316.13315480153426,311.09734763252203,312.1764374074143,597099
2019-04-18,316.8075866699219,318.6510762415854,311.6368694219197,313.84005557439144,982534
2019-04-23,313.92999267578125,315.81843406555384,311.771785705937,314.5594548436451,656086
2019-04-24,315.59368896484375,316.76270999040867,312.67110895783503,312.94087459662796,532252
2019-04-25,316.4123229980469,316.95810227559525,313.0012372127283,316.5487608775622,494912
2019-04-26,315.1387634277344,317.36732216010773,312.5463334448291,316.27579168694905,416328
2019-04-29,314.13824462890625,316.7761452398102,312.45543686970507,315.50267885104466,383365
2019-04-30,317.5038146972656,317.5038146972656,313.45601005281344,315.4116934436821,556298
2019-05-02,319.2776184082031,319.45955408089117,316.6851877495726,317.8677141030725,694494
2019-05-03,322.96160888671875,322.96160888671875,318.3680242125897,318.3680242125897,468076
2019-05-06,313.2740783691406,315.27525957928236,310.6361778717604,315.27525957928236,687298
2019-05-07,304.7691345214844,314.2292346711811,304.3598208816048,312.9102703927655,717360
2019-05-08,308.90789794921875,309.08980584735485,302.9043821210489,302.94985215571194,589689
2019-05-09,301.8583068847656,306.1335170371655,300.5393428295407,304.3597693788605,648732
2019-05-10,303.4046936035156,307.4525264310325,301.81285359980467,304.72365785324223,561304
2019-05-13,294.4903869628906,302.9043980189732,293.8536398872848,302.9043980189732,611125
2019-05-14,304.08685302734375,304.5416643706449,296.90083935508216,297.1737428167517,629105
2019-05-15,306.6792907714844,306.6792907714844,299.3113412770716,305.81516585366865,556644
2019-05-16,310.3633117675781,310.3633117675781,303.67757860759554,306.2245113545008,589339
2019-05-17,310.0450134277344,311.7278215748221,306.45199137745226,309.45376401375535,658521
2019-05-20,300.220947265625,309.9993908422686,298.9474810959117,308.9988281257314,628134
2019-05-21,304.8600769042969,305.63326183882185,299.9026492831379,302.08573845866107,495509
2019-05-22,305.9061279296875,308.36212052438333,303.49563312940256,306.2699992470381,470565
2019-05-23,303.8139953613281,305.2238995054692,301.63090633577804,303.8139953613281,708374
2019-05-24,306.0880432128906,306.81573028018335,304.7236091421051,304.769079174005,575972
2019-05-27,308.0437316894531,310.5906919868843,306.08804837358383,307.90729383197066,222774
2019-05-28,311.63677978515625,311.63677978515625,306.2245129700724,308.9533813959328,917832
2019-05-29,307.6343994140625,309.72652046022165,306.3154354331267,307.5889016246793,881878
2019-05-30,310.7726135253906,310.8635813542016,306.9976845853491,307.95277738915433,382038
2019-05-31,307.99822998046875,308.2256356393794,303.35914898679573,307.04310955735616,816098
2019-06-03,309.72650146484375,309.72650146484375,300.5393074700847,304.99645274690465,731788
2019-06-04,311.1819152832031,311.31835312931844,304.314247594275,305.63321154551056,766874
2019-06-05,317.9132080078125,320.73304458925014,311.5458476185287,311.9551890330637,765834
2019-06-06,318.6863098144531,324.8262628721733,317.50378368098137,319.77784036902585,770857
2019-06-07,324.78082275390625,327.87356260640803,318.91377211263057,319.00473994820163,725433
2019-06-10,325.8268737792969,327.7825571016391,324.96272107990984,327.4641835934711,282579
2019-06-11,327.10040283203125,330.8298623017502,326.7365592212146,327.41877640130383,525245
2019-06-12,324.5534362792969,327.41877059242717,323.14353190258805,325.3721190884699,651478
2019-06-13,323.14349365234375,323.59830504383194,321.1423124260021,323.0980236169887,524987
2019-06-14,322.0064697265625,324.18955888467616,320.82397119576734,323.05253038987894,608201
2019-06-17,325.9178161621094,327.46418592164366,322.1428873485204,322.9615422614279,582785
2019-06-18,335.4688415527344,337.0152112506597,324.5533691235632,325.8723331458808,900429
2019-06-19,332.92193603515625,337.42457988040894,331.8303776000998,336.5604271393656,619848
2019-06-20,336.5604553222656,338.65257677858244,335.4234267569877,336.4694874851461,633607
2019-06-21,335.0140686035156,340.15345966895404,334.05897576027553,337.01524988204784,1432369
2019-06-24,337.6974792480469,337.6974792480469,333.42224079754317,336.5604506983902,485551
2019-06-25,338.1067810058594,339.425717313199,335.1505071232075,335.42338283935146,485233
2019-06-26,334.37738037109375,341.33598993716913,333.6496654024105,337.15171908557545,579443
2019-06-27,335.0595397949219,336.9242552967978,333.83154355148713,334.968571969578,440354
2019-06-28,340.4718322753906,341.2450172739146,335.2869985242933,335.5144042438894,601351
2019-07-01,340.7446594238281,347.4303916333824,338.5615705568972,345.7930541635734,635086
2019-07-02,343.38262939453125,343.83744082419287,341.1085722462231,343.06425584187076,445176
2019-07-03,345.6566467285156,346.97561082640465,343.38258984214383,344.47414825139566,383704
2019-07-04,346.8846435546875,347.5668606216918,343.8828718041784,347.5213628282014,296850
2019-07-05,346.3843688964844,347.1575538680251,343.8374360296886,346.93014815636525,430879
2019-07-08,348.38555908203125,348.38555908203125,343.7464768948379,343.8829147733903,359857
2019-07-09,348.38555908203125,348.52199696058375,344.6560997645037,345.6566904730336,404047
2019-07-10,346.5663146972656,348.749404041099,343.7919760377359,347.02112613387624,477794
2019-07-11,348.47650146484375,349.43159430442904,346.20244445679793,346.4298501576025,411816
2019-07-12,349.2951354980469,350.3866939002716,347.97617140864895,349.20416767128097,358452
2019-07-15,345.70208740234375,350.75050991702216,345.6566173722714,349.29510808145324,460910
2019-07-16,350.4776916503906,351.1599088241919,345.24735998458067,346.5663242910583,497824
2019-07-17,348.1126708984375,354.2526250495058,348.1126708984375,350.56863590317323,427789
2019-07-18,348.2491455078125,349.52261206232265,343.928436575357,344.7470916632929,415431
2019-07-19,347.7488098144531,353.661358430641,347.47593405903916,350.0683647734189,449561
2019-07-22,350.0227966308594,350.1592622406278,344.6560283635393,345.65661886478097,314332
2019-07-23,348.6584167480469,353.4794343628166,346.4298574886925,350.79603593274294,563900
2019-07-24,345.9295349121094,349.74996172262627,344.15578713253575,349.74996172262627,506993
2019-07-25,342.1546325683594,357.16340972902464,337.9703618686402,350.97798539690876,1096637
2019-07-26,350.75054931640625,351.29632853598645,337.5610190140583,341.1085423021033,786230
2019-07-29,344.5196533203125,348.3855504202764,340.6537562203486,348.3855504202764,776261
2019-07-30,340.6536865234375,345.65661115862815,338.0157863585967,345.6111411293732,694330
2019-07-31,341.3814697265625,342.92783978962143,337.78847585926087,339.06194239146254,664095
2019-08-01,344.8380126953125,345.0199206015541,339.1528701349159,339.28930800446835,446812
2019-08-02,326.0087585449219,336.1055757080755,322.82507920803886,334.2863303727138,1580496
2019-08-05,312.22802734375,321.0513796426915,310.636187437409,317.4583584645848,1347763
2019-08-06,318.7772521972656,322.5066826604865,311.272865725526,312.0005527038425,953668
2019-08-07,325.32659912109375,327.3277804479569,319.9143599462126,321.8245456788261,911065
2019-08-08,334.9685974121094,334.9685974121094,327.7825828158579,331.2846361614728,689582
2019-08-09,331.42108154296875,334.6957292619246,330.73886442483155,333.5132029347954,527143
2019-08-12,324.3259582519531,336.1510531941062,321.27874445521417,333.33124506933177,600991
2019-08-13,327.05487060546875,331.01173538538774,317.2309553500359,321.2332901667128,811014
2019-08-14,316.68511962890625,328.3737762179222,314.91137211942834,327.46415356911916,781767
2019-08-15,314.45660400390625,318.5499064859731,310.1813658632872,318.5499064859731,869784
2019-08-16,316.95806884765625,318.45894088300975,314.0472648473771,315.04785545744085,633096
2019-08-19,324.59893798828125,324.8263437136815,317.9132041096149,319.7324499128173,527565
2019-08-20,323.5528564453125,326.09978930259825,321.96101646963734,325.5540100447553,471064
2019-08-21,335.7417907714844,337.0152571765296,323.7802561563873,324.09860193803434,668975
2019-08-22,328.4648132324219,334.8776431536834,328.2828775605407,334.8776431536834,537622
2019-08-23,323.3709411621094,332.01235871777754,323.3709411621094,332.01235871777754,509513
2019-08-26,321.6426086425781,325.1446617677189,319.5049896368831,320.8239537228073,371216
2019-08-27,327.3277893066406,327.78260073328335,320.14177431758344,322.32486361357104,520465
2019-08-28,323.68927001953125,326.0542947863103,320.73299600092844,325.41754774004835,422593
2019-08-29,328.69219970703125,329.96566605721597,321.5971253111716,323.6437765823742,425724
2019-08-30,329.6473083496094,332.4216746394057,325.28112986530425,328.3738419383109,461988
2019-09-02,330.1021423339844,331.4211066326941,328.14645866583606,329.5108930054029,215030
2019-09-03,323.5073547363281,331.0117431023561,321.6881090718365,330.19308810523205,420648
2019-09-04,335.1960144042969,336.4240107823699,331.193679485695,332.7400216481508,567440
2019-09-05,342.3819580078125,343.10967277946173,335.92363167676154,336.56037863201954,765243
2019-09-06,345.5657043457031,345.83860784785213,341.88174302231835,342.9278037151758,534386
2019-09-09,344.70159912109375,345.9295677931012,342.51848201644236,344.56513348243766,328529
2019-09-10,339.4257507324219,345.38379687668964,336.46947655870076,344.79251983435694,612252
2019-09-11,343.9738464355469,344.97443703884176,340.28988530464756,341.15401028425543,486035
2019-09-12,345.38372802734375,349.4770299134538,342.7912979475781,346.8391020459322,564799
2019-09-13,347.47589111328125,348.7493574136322,344.24674144887524,346.5662683616758,475920
2019-09-16,333.92254638671875,343.10974252001523,330.7388664822734,342.92780685025264,761368
2019-09-17,334.0135498046875,334.83220488686055,329.9657166768752,334.24095553637386,394717
2019-09-18,331.7394104003906,335.6962469450404,330.3749763478957,334.7411542120867,427320
2019-09-19,334.1044616699219,337.1517037690339,331.19368520588625,332.7855251932372,421446
2019-09-20,336.60595703125,336.60595703125,330.69340793551214,334.19546179796237,1531622
2019-09-23,333.331298828125,334.60476524461114,329.51087181918075,334.05898599197826,385896
2019-09-24,336.60595703125,337.69751566041265,333.0584331257051,333.7861481316432,390213
2019-09-25,328.5557861328125,336.0146768836487,326.41816687294676,334.9686161529231,558283
2019-09-26,328.2828674316406,331.9213586811118,324.0985969428517,326.00881040072113,449539
2019-09-27,327.60064697265625,331.28463598076826,325.6904335343187,330.10210968109027,510804
2019-09-30,331.6939697265625,331.6939697265625,326.0543246608053,328.14644613109664,516908
2019-10-01,324.82635498046875,334.33189797621355,324.82635498046875,333.64968077634956,508526
2019-10-02,312.9102478027344,325.3265936534749,312.9102478027344,325.14468574649004,674729
2019-10-03,315.4572448730469,320.50566917196943,313.1831873760973,318.3680495729387,741927
2019-10-04,318.0041198730469,319.277586174839,313.8198496590298,318.54989907652447,535623
2019-10-07,321.8245544433594,322.0519601567194,315.821065818243,318.0951229518436,460389
2019-10-08,319.3231201171875,323.1435475466579,317.45840420487997,322.05198892124093,497236
2019-10-09,324.7353515625,324.7353515625,318.004148146435,319.41405243457865,534251
2019-10-10,342.7913513183594,342.973259219265,332.7400029107266,340.972105752397,1196107
2019-10-11,344.0193786621094,346.2934358247106,341.2905100669879,343.83744298530655,839206
2019-10-14,344.9744567871094,345.61120386915275,340.88115406979364,341.881744730368,321855
2019-10-15,346.1114501953125,349.65897330507613,345.06538960338617,347.93069566283054,557059
2019-10-16,343.9283752441406,345.7930908207731,341.60882052255437,345.24731160631256,444595
2019-10-17,340.8811340332031,347.79427265688736,340.8811340332031,344.9289664750828,531108
2019-10-18,341.1540222167969,343.74645276526417,339.3347766051686,340.1079615420076,515274
2019-10-21,340.7446594238281,342.60937480278386,339.1073219540192,341.69975212827256,337676
2019-10-22,342.60943603515625,342.60943603515625,336.6968875941212,340.51731461366137,305573
2019-10-23,341.10858154296875,341.9727343866726,336.83334288383526,340.56280226060255,415169
2019-10-24,342.9732971191406,345.06544640687855,340.06252054763934,343.473606360757,351479
2019-10-25,349.24969482421875,349.24969482421875,342.01818226039745,342.15462013227443,411884
2019-10-28,347.5668640136719,354.389034750294,347.5668640136719,350.20476447993565,537028
2019-10-29,345.884033203125,349.20415052089703,345.38375181970747,348.02165210946544,433890
2019-10-30,349.7044982910156,350.65959113193895,342.70039159262774,345.24732434141333,408123
2019-10-31,347.93072509765625,353.34299192519165,346.9301344539751,351.0234371021828,521851
2019-11-01,354.0706787109375,354.48002007913726,349.47709462528974,349.7499703644328,309162
2019-11-04,361.5750732421875,362.5756639024278,354.75290204893867,355.6625248747052,556084
2019-11-05,364.0765075683594,364.66775680701716,358.8007066948973,362.9394791249853,483733
2019-11-06,363.4398498535156,365.3045936146096,361.12032236279003,364.34947283175944,403886
2019-11-07,367.4875793457031,367.89692067401484,364.5767755342214,365.66833390339764,474972
2019-11-08,366.5779724121094,367.98787658682403,363.84910413112596,365.89575534186355,464275
2019-11-11,366.80535888671875,367.0327645648878,363.1213980041726,364.2129286036948,359868
2019-11-12,366.9418029785156,368.67008061007914,365.71380674363434,367.3966143425841,339248
2019-11-13,365.53192138671875,369.1249147286579,365.0771099946137,366.57798203666346,462268
2019-11-14,367.2601623535156,368.03334719457723,365.03157565154066,366.623415364528,282090
2019-11-15,368.85205078125,370.9896699443331,367.3056808948958,368.9430186144741,542868
2019-11-18,365.8957824707031,370.30745873728745,364.25847248451043,369.8981173609964,415619
2019-11-19,362.2117919921875,368.2607777584923,360.07417296694143,366.8053757992087,503871
2019-11-20,362.2117919921875,363.6671661919875,358.80070666237464,361.120233582854,381166
2019-11-21,358.84619140625,361.39312411978824,357.0724158582428,361.12024838601076,501484
2019-11-22,360.4380187988281,362.8030435277014,357.9820262420206,358.98261683033047,407070
2019-11-25,367.71502685546875,369.2158989642062,364.1220055943978,364.3949090974773,548923
2019-11-26,370.5348815917969,373.8549995149102,368.26082441713197,369.21591732669646,574721
2019-11-27,371.71734619140625,373.9004353273447,370.0345384843029,373.8094952562725,329656
2019-11-28,369.98907470703125,371.489946778408,368.89751624085636,371.12610320951137,232094
2019-11-29,370.4893493652344,373.1727476857815,367.7150109737408,369.079445151751,474506
2019-12-02,360.7109375,373.6730633797228,360.4835317828119,371.1261304510107,722510
2019-12-03,355.3896484375,356.57214700489544,351.6601893072353,355.617054143498,776715
2019-12-04,360.2106018066406,363.4397514008616,355.66248814746587,355.75345597254596,541644
2019-12-05,360.3926086425781,364.6223496291846,360.3926086425781,362.21185446559065,444062
2019-12-06,367.1156311035156,367.1156311035156,360.5755177815362,361.5816675891576,475552
2019-12-09,365.19476318359375,368.1675445996155,364.371536989747,367.66446967962275,345701
2019-12-10,362.95367431640625,365.19470496161387,358.4716409404756,364.60015435609483,494628
2019-12-11,365.5148620605469,365.6977856804633,360.94135284536105,363.54825868091393,398818
2019-12-12,364.23431396484375,368.03032133176066,362.63358561251243,365.9264901771472,493893
2019-12-13,369.35662841796875,372.42088546843837,367.66445217791454,372.0550102790885,573232
2019-12-16,374.7533874511719,376.49131551470407,371.5519307340647,372.10072955397897,511002
2019-12-17,368.3048095703125,373.47287105711604,366.9327563659667,372.6496447174074,734684
2019-12-18,366.65826416015625,368.6248676727837,366.0179616609349,367.2528148154408,593446
2019-12-19,367.9388732910156,367.9388732910156,365.14904340389,367.20712286915983,429682
2019-12-20,375.485107421875,375.485107421875,366.33808897067223,369.3108699673131,1290604
2019-12-23,378.5036315917969,379.28113378258195,373.1983717861221,375.02777556938736,363715
2019-12-24,378.778076171875,380.0586532956294,377.314547495661,377.7718984623224,65511
2019-12-25,378.778076171875,378.778076171875,378.778076171875,378.778076171875,0
2019-12-27,381.9795227050781,383.67172681928787,379.7842437068136,381.43069597689026,364536
2019-12-30,379.2354431152344,383.7174771944409,378.7323402820191,383.4888017014764,226651
2019-12-31,378.8695068359375,380.9733098662841,376.71995196567985,378.8695068359375,102945
2020-01-02,383.3973388671875,385.5468941565335,380.8819083596419,382.34543714693,347226
2020-01-03,383.3515930175781,383.3515930175781,378.7780832653152,381.4307133387301,291716
2020-01-06,379.738525390625,380.6989792283761,373.74723852468145,379.6013256750861,363953
2020-01-07,380.5159606933594,385.592544676239,379.96713401330857,381.97948920199997,363885
2020-01-08,383.0771789550781,383.0771789550781,378.2749935488351,379.32692315988925,360741
2020-01-09,388.2909851074219,388.2909851074219,385.40967949340944,386.0042301892392,378062
2020-01-10,387.513427734375,389.9373820199798,386.59872589720453,388.9312323306801,268887
2020-01-13,390.34906005859375,391.49243750457674,387.5592302561906,388.33670458786827,375035
2020-01-14,394.236572265625,394.51097170697426,387.46778287226874,391.12659096754135,513855
2020-01-15,394.648193359375,396.70627288176587,392.3614383344962,395.7000950879212,429805
2020-01-16,395.0597839355469,397.84964175400495,392.95598052414323,395.7000864944033,442227
2020-01-17,401.59991455078125,401.59991455078125,395.74582714976844,397.8953825001964,519809
2020-01-20,393.0931396484375,400.8681057613211,391.99548620788283,400.8681057613211,345795
2020-01-21,388.70257568359375,389.75447726435215,377.4060018649163,383.9003908060353,674294
2020-01-22,387.33062744140625,390.80648436357035,387.0562000541868,390.0289819715223,427634
2020-01-23,376.8114318847656,385.4096235460933,376.5370045857272,382.20816712537135,663493
2020-01-24,380.7904052734375,386.3700926730041,379.6013039209261,381.5221835718573,537172
2020-01-27,366.7955017089844,370.9573846398864,364.2800712109801,368.53342992470755,1193045
2020-01-28,376.8572082519531,376.8572082519531,366.7040108933353,368.16753961507555,911017
2020-01-29,372.83251953125,384.76936878504745,369.9054621322979,376.857202518943,1050070
2020-01-30,364.8745422363281,370.3627530333082,363.5939652999295,365.9264437228526,919787
2020-01-31,361.5816345214844,366.9326459917343,360.4840090368725,366.6124947574571,852171
2020-02-03,362.907958984375,365.14898968264976,357.6941472736258,360.9870795164945,561461
2020-02-04,375.57659912109375,375.57659912109375,365.3776786982655,365.8807535686279,721603
2020-02-05,379.601318359375,382.98572682138666,371.6891518849027,373.7014794745,851040
2020-02-06,382.3911437988281,384.2662995683979,376.9029320304087,382.66557113594223,576989
2020-02-07,378.6408386230469,381.5678677684572,374.11305333981505,378.82376224273725,557450
2020-02-10,378.27496337890625,379.098217428765,374.753383360122,375.9424846762716,538239
2020-02-11,377.1773376464844,382.07099844107137,376.0339602605756,380.5617179600822,485463
2020-02-12,388.47393798828125,388.47393798828125,377.5889622091093,378.7780915193031,646869
2020-02-13,385.59259033203125,387.3305463437208,380.56172967911215,385.59259033203125,564012
2020-02-14,379.5555419921875,385.5468279149894,379.5555419921875,385.08947699219584,439401
2020-02-17,379.0524597167969,382.89421884171,378.7323084706397,380.2873128579823,310146
2020-02-18,373.9758605957031,375.94246400944917,372.9696829680119,374.9362863817579,552569
2020-02-19,383.3057861328125,383.3057861328125,372.8324670526782,377.177300693457,541054
2020-02-20,374.8448486328125,383.71746872990724,374.8448486328125,383.30584168585574,506684
2020-02-21,369.9969482421875,376.81148910984786,368.807846842557,373.1526812162292,719448
2020-02-24,352.7547912597656,358.51743012724137,343.2418968370526,351.4284902192143,1626587
2020-02-25,347.6324462890625,355.8647633975843,347.6324462890625,354.492710546164,1078187
2020-02-26,352.388916015625,353.9439204513137,336.65603176619925,344.84262514702306,1162703
2020-02-27,338.302490234375,345.2999539162712,331.71662564289295,343.01319925457403,1797670
2020-02-28,339.2171936035156,341.50394827535473,323.0269593611002,325.40518980271,2347024
2020-03-02,344.0193786621094,352.16021971682187,330.2988506211942,352.16021971682187,1693434
2020-03-03,345.16278076171875,355.6361011689755,343.9279275665477,352.1602449817044,1361667
2020-03-04,352.3431701660156,353.98962236003547,342.8760002641873,345.9859810276057,918251
2020-03-05,342.6015625,354.90431339561616,341.9155361210136,354.90431339561616,911965
2020-03-06,329.61279296875,338.66833503430615,325.5881107078899,333.86615067527816,1519151
2020-03-09,309.1692199707031,314.7946306683382,302.8120310569909,311.68465001484344,2442726
2020-03-10,306.2422180175781,327.417591620362,304.41281402006695,313.10248300824514,1610721
2020-03-11,301.98883056640625,311.27304938731146,301.6686793144122,308.4374957926165,1572252
2020-03-12,275.7826843261719,290.23496640201154,269.83712065081494,280.90502169091644,3098476
2020-03-13,288.0396423339844,309.4894145148668,283.1917330997815,289.548894988822,2334042
2020-03-16,272.2153015136719,279.67011670307204,254.92744052032066,267.09296509336724,2802823
2020-03-17,284.7009582519531,289.04579215298696,271.8494080894264,280.81347528787023,1972486
2020-03-18,263.388427734375,278.7554087490009,260.82724562227924,270.8432427628126,1603134
2020-03-19,269.79132080078125,273.495852113447,258.0831204164644,266.4526367293468,1327016
2020-03-20,284.4722900390625,295.5401885784635,281.0878818535105,288.63417250567215,1996468
2020-03-23,284.8382263183594,291.6070162270129,274.4106280358939,274.4106280358939,1218819
2020-03-24,310.2211608886719,312.82806703015416,292.88757567765305,296.4091558550277,1460277
2020-03-25,332.494140625,332.494140625,309.76379282881175,319.50536248018193,1331999
2020-03-26,332.67706298828125,332.67706298828125,312.05052020550465,320.60298780253476,1251959
2020-03-27,312.5079345703125,325.5424381476087,307.1569222556824,321.4262791231994,1072791
2020-03-30,320.1456298828125,320.1456298828125,304.6414232126943,318.86505294617797,711278
2020-03-31,309.5808410644531,325.58812285859267,307.15685891832464,324.71914496683144,1010235
2020-04-01,296.9579162597656,304.18405447036076,293.7107362272173,300.02217269180085,1043341
2020-04-02,297.5982666015625,300.2508965095339,289.1372740875848,298.3300169504903,697471
2020-04-03,297.3238830566406,300.89124329768555,292.750372916317,295.95183001454353,507455
2020-04-06,310.7699890136719,317.035702984336,305.87632797463544,307.79720766181185,770040
2020-04-07,315.11480712890625,324.2161022741861,313.4226030171599,320.1456676200789,814971
2020-04-08,313.9256896972656,320.1456511830274,310.72423318543537,319.642576325534,466780
2020-04-09,317.7674560546875,321.19758841260614,309.9924893767385,321.06038870118715,697149
2020-04-14,321.97509765625,324.8106793832796,318.77364071932703,321.24334723646325,634000
2020-04-15,312.82806396484375,322.02080731029616,309.12353226789736,321.9750833790205,743853
2020-04-16,313.5598449707031,318.4992582682732,310.72429100701225,314.1086717720432,698898
2020-04-17,327.4632568359375,332.3111653942511,326.6857546935139,329.292660505412,1230602
2020-04-20,329.7042541503906,333.22583352636707,322.38664021259956,333.18010960504864,688269
